timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1565376300,Aug 09 2019 - 6:45pm,complete,0,Monaco,Olympique Lyonnais,Ruddy Buquet,1,0.00,0.00,1.86,1.40,0,3,3,2,0,2,"","5,36,80",2,5,2,1,2,0,2,1,1,1,5,11,2,4,3,7,10,17,38,62,0.00,0.00,0.69,1.26,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.25,3.50,2.20,1.25,1.80,3.00,5.60,1.62,2.10,Stade Louis II (Monaco)
1565451000,Aug 10 2019 - 3:30pm,complete,52887,Olympique Marseille,Reims,Jérôme Brisard,1,0.00,0.00,2.00,1.36,0,2,2,0,0,0,"","58,90",5,3,1,0,0,0,1,0,0,0,5,7,3,6,2,1,18,8,64,36,0.00,0.00,1.04,1.03,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.65,3.70,6.20,1.33,2.05,3.65,7.00,2.00,1.71,Orange Vélodrome (Marseille)
1565460000,Aug 10 2019 - 6:00pm,complete,14334,Dijon,Saint-Étienne,Thomas Léonard,1,0.00,0.00,1.71,0.86,1,2,3,3,1,2,"34","5,11",12,5,0,0,2,0,0,0,1,1,12,11,8,5,4,6,17,10,53,47,0.00,0.00,1.68,1.32,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.60,3.25,2.20,1.33,2.00,3.60,7.00,1.77,1.91,Stade Gaston-Gérard (Dijon)
1565460000,Aug 10 2019 - 6:00pm,complete,17719,Nice,Amiens SC,Jérémie Pignard,1,0.00,0.00,1.87,0.64,2,1,3,1,1,0,"32,90'5","81",7,3,3,0,3,1,0,3,3,1,15,6,7,3,8,3,10,8,68,32,0.00,0.00,1.84,0.79,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.25,2.95,3.80,1.56,2.70,5.45,11.25,2.20,1.59,Allianz Riviera (Nice)
1565460000,Aug 10 2019 - 6:00pm,complete,15212,Montpellier,Rennes,Willy Delajod,1,0.00,0.00,2.29,1.50,0,1,1,1,0,1,"","6",7,1,3,0,3,1,1,2,1,3,20,8,6,4,14,4,20,19,55,45,0.00,0.00,2.26,0.90,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.20,3.25,3.55,1.40,2.25,4.25,8.25,1.95,1.77,Stade de la Mosson (Montpellier)
1565460000,Aug 10 2019 - 6:00pm,complete,10749,Angers SCO,Bordeaux,Hakim Ben El Hadj,1,0.00,0.00,1.80,1.33,3,1,4,4,3,1,"27,33,45","4",4,3,2,0,1,0,1,1,0,1,13,7,5,4,8,3,11,15,47,53,0.00,0.00,1.51,0.95,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.30,3.15,3.50,1.53,2.65,5.25,10.75,2.15,1.61,Stade Raymond-Kopa (Angers)
1565460000,Aug 10 2019 - 6:00pm,complete,14238,Brest,Toulouse,Olivier Thual,1,0.00,0.00,1.71,0.27,1,1,2,1,1,0,"25","89",4,7,0,0,0,0,0,0,0,0,15,10,6,4,9,6,11,14,37,63,0.00,0.00,1.71,1.37,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.25,3.30,3.40,0.00,0.00,0.00,0.00,1.80,1.91,Stade Francis-Le Blé (Brest)
1565528400,Aug 11 2019 - 1:00pm,complete,34494,Lille,Nantes,Mikael Lesage,1,0.00,0.00,2.33,1.21,2,1,3,1,1,0,"19,80","51",5,11,2,0,4,0,0,2,2,2,11,13,4,4,7,9,13,17,54,46,0.00,0.00,1.32,1.33,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.00,3.15,4.45,1.43,2.35,4.45,9.00,2.00,1.71,Stade Pierre-Mauroy (Villeneuve d'Ascq)
1565535600,Aug 11 2019 - 3:00pm,complete,25476,Strasbourg,Metz,Antony Gautier,1,0.00,0.00,1.85,1.07,1,1,2,1,1,0,"21","47",3,4,0,0,1,0,0,0,1,0,12,8,3,4,9,4,6,12,59,41,0.00,0.00,1.29,1.06,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.05,3.25,4.05,1.43,2.30,4.40,8.75,2.00,1.71,Stade de la Meinau (Strasbourg)
1565550000,Aug 11 2019 - 7:00pm,complete,47151,PSG,Nîmes,Clément Turpin,1,0.00,0.00,2.64,0.50,3,0,3,1,1,0,"24,56,69","",2,6,2,0,0,0,1,1,0,0,11,6,6,2,5,4,17,8,74,26,0.00,0.00,1.59,0.67,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.10,10.50,26.50,1.08,1.30,1.77,2.75,2.25,1.57,Parc des Princes (Paris)
1565981100,Aug 16 2019 - 6:45pm,complete,49871,Olympique Lyonnais,Angers SCO,Benoît Millot,2,0.00,0.00,1.46,0.92,6,0,6,3,3,0,"11,36,42,48,65,72","",2,5,1,0,2,0,0,1,0,2,12,7,10,4,2,3,7,14,67,33,0.00,0.00,1.67,1.01,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.40,4.95,7.75,1.17,1.56,2.40,4.25,1.74,1.95,Groupama Stadium (Décines-Charpieu)
1566055800,Aug 17 2019 - 3:30pm,complete,34832,Nantes,Olympique Marseille,Benoît Bastien,2,0.00,0.00,1.43,2.00,0,0,0,0,0,0,"","",7,3,0,0,3,0,0,0,1,2,10,8,7,3,3,5,16,18,54,46,0.00,0.00,1.48,1.02,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.65,3.15,2.95,1.37,2.15,3.95,7.75,1.83,1.87,Stade de la Beaujoire - Louis Fonteneau (Nantes)
1566064800,Aug 17 2019 - 6:00pm,complete,19088,Metz,Monaco,Eric Wattellier,2,0.00,0.00,1.36,1.00,3,0,3,1,1,0,"11,53,66","",6,4,1,0,2,1,1,0,3,0,17,8,11,7,6,1,16,7,48,52,0.00,0.00,2.07,1.33,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.05,3.15,2.60,1.43,2.35,4.45,9.00,1.95,1.74,Stade Saint-Symphorien (Longeville-lès-Metz)
1566064800,Aug 17 2019 - 6:00pm,complete,10583,Toulouse,Dijon,Ruddy Buquet,2,0.00,0.00,0.69,0.43,1,0,1,0,0,0,"54","",7,5,2,0,0,0,1,1,0,0,15,17,8,6,7,11,11,5,53,47,0.00,0.00,2.07,1.79,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.00,3.55,4.05,1.31,1.95,3.45,6.70,1.80,1.91,Stadium de Toulouse (Toulouse)
1566064800,Aug 17 2019 - 6:00pm,complete,13243,Nîmes,Nice,François Letexier,2,0.00,0.00,1.43,1.00,1,2,3,3,1,2,"45'1","10,16",2,1,4,2,4,1,1,5,3,2,14,6,6,4,8,2,21,12,53,47,0.00,0.00,1.91,0.81,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.10,3.45,3.75,1.34,2.05,3.75,7.25,1.83,1.87,Stade des Costières (Nîmes)
1566064800,Aug 17 2019 - 6:00pm,complete,12481,Amiens SC,Lille,Karim Abed,2,0.00,0.00,1.00,1.08,1,0,1,0,0,0,"70","",3,10,1,0,1,1,0,1,1,1,7,7,4,0,3,7,13,7,49,51,0.00,0.00,1.02,0.85,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.50,3.15,2.25,1.47,2.40,4.70,9.50,2.00,1.69,Stade Crédit Agricole de la Licorne (Amiens)
1566064800,Aug 17 2019 - 6:00pm,complete,30192,Bordeaux,Montpellier,Frank Schneider,2,0.00,0.00,1.31,0.57,1,1,2,1,0,1,"69","22",3,5,2,0,1,0,0,2,0,1,12,7,5,5,7,2,15,21,65,35,0.00,0.00,1.38,1.07,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.70,3.00,3.05,1.49,2.50,4.85,9.75,2.00,1.69,Stade Matmut-Atlantique (Bordeaux)
1566133200,Aug 18 2019 - 1:00pm,complete,28645,Saint-Étienne,Brest,Johan Hamel,2,0.00,0.00,1.29,0.71,1,1,2,1,0,1,"83","45'1",4,2,1,0,2,0,0,1,1,1,16,8,6,5,10,3,17,8,55,45,0.00,0.00,1.87,1.06,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.65,4.00,5.95,1.25,1.80,3.00,5.60,1.77,1.91,Stade Geoffroy-Guichard (Saint-Ètienne)
1566140400,Aug 18 2019 - 3:00pm,complete,13714,Reims,Strasbourg,Florent Batta,2,0.00,0.00,1.57,1.00,0,0,0,0,0,0,"","",2,4,2,0,0,0,1,1,0,0,9,4,2,2,7,2,18,19,58,42,0.00,0.00,1.05,0.67,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.05,3.20,4.25,1.44,2.35,4.50,9.00,2.00,1.71,Stade Auguste-Delaune II (Reims)
1566154800,Aug 18 2019 - 7:00pm,complete,28596,Rennes,PSG,Antony Gautier,2,0.00,0.00,2.07,2.38,2,1,3,2,1,1,"44,48","36",4,7,1,0,5,0,0,1,1,4,9,10,5,3,4,7,16,19,38,62,0.00,0.00,1.05,1.21,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,7.75,5.70,1.38,1.12,1.43,2.05,3.45,1.67,2.05,Roazhon Park (Rennes)
1566669600,Aug 24 2019 - 6:00pm,complete,11393,Amiens SC,Nantes,Jeremy Stinat,3,3.00,0.00,1.00,1.21,1,2,3,0,0,0,"71","53,84",2,5,1,1,1,0,2,0,1,0,2,22,2,7,0,15,9,13,37,63,1.02,1.33,0.40,2.47,2.00,50,50,50,0,0,0,50,50,100,14.00,5.00,2.75,3.05,2.85,1.53,2.65,5.25,10.75,2.15,1.62,Stade Crédit Agricole de la Licorne (Amiens)
1566669600,Aug 24 2019 - 6:00pm,complete,12471,Dijon,Bordeaux,François Letexier,3,0.00,0.00,1.71,1.33,0,2,2,1,0,1,"","11,47",3,7,0,0,2,0,0,0,0,2,10,7,2,4,8,3,13,18,47,53,1.68,0.95,1.14,1.07,3.50,100,100,100,50,0,100,100,0,0,15.00,1.00,2.65,3.25,2.80,1.38,2.20,4.10,8.00,1.87,1.83,Stade Gaston-Gérard (Dijon)
1566669600,Aug 24 2019 - 6:00pm,complete,9001,Angers SCO,Metz,Stéphanie Frappart,3,3.00,1.00,1.80,1.07,3,0,3,2,2,0,"4,43,67","",2,1,1,0,2,0,0,1,1,1,14,5,6,3,8,2,15,8,37,63,1.51,1.06,1.62,0.72,3.00,100,100,50,50,0,50,100,0,50,8.00,3.00,2.10,3.25,3.80,1.43,2.35,4.45,9.00,2.00,1.69,Stade Raymond-Kopa (Angers)
1566669600,Aug 24 2019 - 6:00pm,complete,13958,Brest,Reims,Hakim Ben El Hadj,3,1.00,3.00,1.71,1.36,1,0,1,0,0,0,"86","",6,5,1,0,1,0,0,1,0,1,6,11,5,3,1,8,18,14,53,47,1.71,1.03,0.89,1.23,2.00,50,100,0,0,0,0,50,50,100,7.00,0.00,2.70,3.05,2.90,1.43,2.35,4.45,9.00,1.95,1.74,Stade Francis-Le Blé (Brest)
1566738000,Aug 25 2019 - 1:00pm,complete,7438,Monaco,Nîmes,Amaury Delerue,3,0.00,0.00,1.86,0.50,2,2,4,2,2,0,"39,45'1","70,82",6,7,2,1,1,0,1,2,0,1,17,17,5,5,12,12,14,17,45,55,0.69,0.67,1.73,1.88,3.00,0,100,100,0,0,50,100,50,100,8.00,4.00,1.62,4.05,5.55,1.25,1.80,3.05,5.70,1.80,1.91,Stade Louis II (Monaco)
1566745200,Aug 25 2019 - 3:00pm,complete,24951,Strasbourg,Rennes,Ruddy Buquet,3,1.00,3.00,1.85,1.50,0,2,2,1,0,1,"","16,54",6,0,3,1,2,0,2,2,2,0,18,7,3,4,15,3,13,13,53,47,1.29,0.90,1.75,0.84,1.50,50,50,0,0,0,0,100,0,50,4.00,5.00,2.75,3.10,2.85,1.43,2.35,4.45,8.75,1.95,1.74,Stade de la Meinau (Strasbourg)
1566759600,Aug 25 2019 - 7:00pm,complete,47325,PSG,Toulouse,Jérôme Brisard,3,3.00,1.00,2.64,0.27,4,0,4,0,0,0,"50,55,75,83","",12,1,0,0,1,0,0,0,0,1,24,5,12,0,12,5,8,14,73,27,1.59,1.37,3.15,0.44,2.50,50,100,50,0,0,0,100,50,100,9.00,2.00,1.11,10.50,21.00,1.05,1.24,1.62,2.40,2.00,1.71,Parc des Princes (Paris)
1566925200,Aug 27 2019 - 5:00pm,complete,19387,Montpellier,Olympique Lyonnais,Mikael Lesage,3,0.00,3.00,2.29,1.40,1,0,1,1,1,0,"42","",8,2,2,0,4,1,0,2,1,4,23,15,8,5,15,10,14,11,49,51,2.26,1.26,2.36,1.62,2.00,0,50,50,0,0,50,100,0,50,12.00,5.00,3.60,3.45,2.10,1.28,1.91,3.25,6.25,1.71,2.00,Stade de la Mosson (Montpellier)
1567011600,Aug 28 2019 - 5:00pm,complete,36138,Lille,Saint-Étienne,Olivier Thual,3,3.00,3.00,2.33,0.86,3,0,3,1,1,0,"37,69,74","",3,3,0,0,0,0,0,0,0,0,17,11,8,4,9,7,9,12,54,46,1.32,1.32,1.84,1.23,3.00,100,100,100,0,0,50,100,50,50,10.00,4.00,2.20,3.40,3.45,1.30,1.95,3.40,6.55,1.74,1.95,Stade Pierre-Mauroy (Villeneuve d'Ascq)
1567018800,Aug 28 2019 - 7:00pm,complete,31825,Nice,Olympique Marseille,Clément Turpin,3,3.00,1.00,1.87,2.00,1,2,3,1,0,1,"66","31,73",4,3,1,0,1,0,0,1,1,0,14,13,4,7,10,6,7,13,60,40,1.84,1.02,1.48,1.63,1.50,50,50,50,0,0,0,50,50,50,10.00,6.00,3.30,3.25,2.30,1.42,2.25,4.30,8.50,1.95,1.77,Allianz Riviera (Nice)
1567190700,Aug 30 2019 - 6:45pm,complete,20685,Metz,PSG,Frank Schneider,4,3.00,0.00,1.36,2.38,0,2,2,2,0,2,"","11,43",4,7,1,0,0,0,1,0,0,0,8,12,3,6,5,6,11,14,36,64,2.07,1.21,1.01,1.62,3.00,50,100,100,0,0,50,100,50,100,13.00,6.00,6.90,4.40,1.49,1.24,1.77,2.90,5.45,1.87,1.83,Stade Saint-Symphorien (Longeville-lès-Metz)
1567265400,Aug 31 2019 - 3:30pm,complete,52327,Olympique Lyonnais,Bordeaux,Antony Gautier,4,3.00,1.50,1.46,1.33,1,1,2,1,1,0,"31","67",4,5,3,1,3,0,2,2,2,1,11,19,4,7,7,12,12,15,48,52,1.67,1.01,1.23,2.11,4.50,25,100,75,75,50,75,100,50,75,7.00,2.50,1.39,4.95,8.25,1.18,1.59,2.45,4.35,1.77,1.91,Groupama Stadium (Décines-Charpieu)
1567274400,Aug 31 2019 - 6:00pm,complete,8988,Angers SCO,Dijon,Jérémie Pignard,4,3.00,0.00,1.80,0.43,2,0,2,0,0,0,"50,71","",5,3,0,0,2,0,0,0,1,1,14,5,5,2,9,3,11,17,49,51,1.56,1.79,1.67,0.76,2.25,25,50,50,25,0,50,50,0,75,8.00,1.50,1.69,3.85,5.35,1.33,2.05,3.70,7.00,1.95,1.74,Stade Raymond-Kopa (Angers)
1567274400,Aug 31 2019 - 6:00pm,complete,10184,Toulouse,Amiens SC,Florent Batta,4,3.00,0.00,0.69,0.64,2,0,2,0,0,0,"49,59","",4,3,0,0,1,0,0,0,1,0,13,12,4,3,9,9,17,8,46,54,2.07,0.79,1.40,1.28,2.00,50,50,50,0,0,0,50,50,100,10.00,6.00,2.35,3.10,3.40,1.36,2.10,3.85,7.50,1.80,1.91,Stadium de Toulouse (Toulouse)
1567274400,Aug 31 2019 - 6:00pm,complete,18980,Nantes,Montpellier,Karim Abed,4,1.00,1.00,1.43,0.57,1,0,1,0,0,0,"84","",6,2,2,0,2,0,1,1,2,0,14,10,7,3,7,7,14,12,47,53,1.48,1.07,1.75,1.11,1.00,50,50,0,0,0,0,50,0,50,12.00,1.00,2.50,3.05,3.15,1.45,2.40,4.60,9.25,1.95,1.74,Stade de la Beaujoire - Louis Fonteneau (Nantes)
1567274400,Aug 31 2019 - 6:00pm,complete,12488,Nîmes,Brest,Thomas Léonard,4,0.00,1.00,1.43,0.71,3,0,3,2,2,0,"2,33,90'3","",8,2,3,0,4,0,0,3,3,1,23,8,10,4,13,4,11,17,53,47,1.91,1.06,2.54,1.05,2.50,100,100,50,0,0,50,100,0,50,4.00,9.00,2.10,3.30,3.85,1.30,1.95,3.40,6.55,1.74,2.00,Stade des Costières (Nîmes)
1567342800,Sep 01 2019 - 1:00pm,complete,14477,Reims,Lille,Eric Wattellier,4,1.00,0.00,1.57,1.08,2,0,2,0,0,0,"73,90","",5,1,3,0,1,1,1,2,1,1,13,12,5,3,8,9,19,15,39,61,1.05,0.85,1.52,1.27,0.50,0,0,0,0,0,0,0,0,50,12.00,5.00,2.85,3.00,2.80,1.53,2.65,5.25,10.75,2.10,1.62,Stade Auguste-Delaune II (Reims)
