timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1471716000,Aug 20 2016 - 6:00pm,complete,20703,Rennes,Nancy,N/A,2,0.00,0.00,1.89,0.58,2,0,2,1,1,0,"23,81","",3,7,4,0,2,0,1,3,2,0,7,5,3,2,4,3,10,9,46,54,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.20,3.27,3.77,0.00,0.00,0.00,0.00,0.00,0.00,Roazhon Park
1471784400,Aug 21 2016 - 1:00pm,complete,16056,Guingamp,Olympique Marseille,N/A,2,0.00,0.00,2.05,1.00,2,1,3,1,1,0,"1,58","78",4,6,0,0,1,0,0,0,1,0,14,9,3,5,11,4,12,17,44,56,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.14,3.23,2.52,0.00,0.00,0.00,0.00,0.00,0.00,Stade du Roudourou
1471791600,Aug 21 2016 - 3:00pm,complete,23622,Saint-Étienne,Montpellier,N/A,2,0.00,0.00,1.58,0.53,3,1,4,1,0,1,"47,50,85","23",4,6,1,0,1,0,0,1,0,1,11,12,3,3,8,9,9,11,54,46,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.10,3.31,4.06,0.00,0.00,0.00,0.00,0.00,0.00,Stade Geoffroy-Guichard
1471805100,Aug 21 2016 - 6:45pm,complete,46011,PSG,Metz,N/A,2,0.00,0.00,2.37,0.79,3,0,3,0,0,0,"52,67,90'4","",15,2,1,0,1,0,1,0,0,1,21,13,8,10,13,3,10,6,63,37,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.17,8.15,9.99,0.00,0.00,0.00,0.00,0.00,0.00,Parc des Princes
1472237100,Aug 26 2016 - 6:45pm,complete,26193,Olympique Marseille,Lorient,N/A,3,1.00,0.00,2.26,0.58,2,0,2,1,1,0,"19,70","",3,4,1,0,1,0,0,1,0,1,9,11,8,6,1,5,15,12,56,44,0.00,0.00,0.00,0.00,2.50,50,50,50,50,50,50,50,0,50,11.00,7.00,1.74,3.81,5.38,0.00,0.00,0.00,0.00,0.00,0.00,Stade Vélodrome (Marseille)
1472310000,Aug 27 2016 - 3:00pm,complete,10369,Dijon,Olympique Lyonnais,N/A,3,0.00,3.00,1.42,1.47,4,2,6,4,2,2,"24,45'1,73,88","20,37",2,10,2,0,2,0,1,1,1,1,5,18,2,7,3,11,11,9,41,59,0.00,0.00,0.00,0.00,2.00,0,50,50,0,0,50,50,0,100,4.00,2.00,4.93,3.70,1.81,0.00,0.00,0.00,0.00,0.00,0.00,Stade Gaston-Gérard
1472320800,Aug 27 2016 - 6:00pm,complete,15587,Nancy,Guingamp,N/A,3,0.00,1.00,1.26,0.58,0,2,2,0,0,0,"","59,79",5,3,2,0,1,0,1,1,1,0,9,10,5,4,4,6,9,9,61,39,0.00,0.00,0.00,0.00,3.50,50,100,100,50,0,100,100,50,100,6.00,8.00,2.04,3.27,4.37,0.00,0.00,0.00,0.00,0.00,0.00,Stade Marcel-Picot (Tomblaine)
1472320800,Aug 27 2016 - 6:00pm,complete,9163,Montpellier,Rennes,N/A,3,3.00,0.00,1.53,0.74,1,1,2,1,1,0,"22","64",4,4,1,0,2,0,1,0,1,1,7,9,4,2,3,7,13,18,43,57,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,50,0,50,15.00,2.00,2.28,3.24,3.61,0.00,0.00,0.00,0.00,0.00,0.00,Stade de la Mosson
1472320800,Aug 27 2016 - 6:00pm,complete,16355,Nice,Lille,N/A,3,3.00,0.00,2.42,1.16,1,1,2,2,1,1,"3","27",4,6,2,0,2,0,0,2,0,2,10,7,6,5,4,2,13,13,50,50,0.00,0.00,0.00,0.00,3.00,50,50,50,50,50,0,50,50,100,8.00,2.00,2.53,3.12,3.22,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Riviera
1472320800,Aug 27 2016 - 6:00pm,complete,15695,Caen,Bastia,N/A,3,3.00,3.00,1.21,0.53,2,0,2,0,0,0,"64,90'3","",5,2,1,0,5,0,0,1,0,5,10,5,2,2,8,3,15,19,54,46,0.00,0.00,0.00,0.00,4.00,50,100,100,50,50,100,100,0,100,15.00,5.00,2.16,3.33,3.82,0.00,0.00,0.00,0.00,0.00,0.00,Stade Michel d'Ornano
1472320800,Aug 27 2016 - 6:00pm,complete,14805,Metz,Angers SCO,N/A,3,3.00,0.00,1.47,0.89,2,0,2,1,1,0,"42,89","",5,9,2,0,2,0,1,1,1,1,6,20,0,10,6,10,8,11,44,56,0.00,0.00,0.00,0.00,3.00,50,50,50,50,50,0,100,50,50,6.00,4.00,2.63,3.02,3.18,0.00,0.00,0.00,0.00,0.00,0.00,Stade Saint-Symphorien
1472389200,Aug 28 2016 - 1:00pm,complete,23207,Bordeaux,Nantes,N/A,3,3.00,3.00,1.74,1.21,1,0,1,1,1,0,"31","",4,8,2,0,1,0,1,1,0,1,8,13,6,6,2,7,16,18,44,56,0.00,0.00,0.00,0.00,3.00,50,50,50,50,50,0,50,50,100,3.00,3.00,2.09,3.34,4.05,0.00,0.00,0.00,0.00,0.00,0.00,Stade Matmut-Atlantique
1472396400,Aug 28 2016 - 3:00pm,complete,23786,Saint-Étienne,Toulouse,N/A,3,3.00,1.00,1.58,0.74,0,0,0,0,0,0,"","",7,4,2,0,1,0,1,1,0,1,15,9,7,5,8,4,10,16,61,39,0.00,0.00,0.00,0.00,2.00,50,50,50,50,0,0,50,50,50,10.00,2.00,2.12,3.36,3.93,0.00,0.00,0.00,0.00,0.00,0.00,Stade Geoffroy-Guichard
1472409900,Aug 28 2016 - 6:45pm,complete,15219,Monaco,PSG,N/A,3,1.00,3.00,2.74,2.21,3,1,4,2,2,0,"13,45'2,80","63",2,7,1,0,2,0,1,0,2,0,6,5,3,3,3,2,9,9,43,57,0.00,0.00,0.00,0.00,2.50,50,50,50,50,0,50,50,50,100,14.00,6.00,5.34,3.78,1.75,0.00,0.00,0.00,0.00,0.00,0.00,Stade Louis II. (Monaco)
1473446700,Sep 09 2016 - 6:45pm,complete,44327,PSG,Saint-Étienne,N/A,4,3.00,0.00,2.37,1.05,1,1,2,0,0,0,"67","90'2",4,1,2,0,4,0,1,1,1,3,11,6,5,2,6,4,9,12,59,41,0.00,0.00,0.00,0.00,4.00,50,100,100,50,50,0,50,100,100,21.00,3.00,1.25,6.35,9.99,0.00,0.00,0.00,0.00,0.00,0.00,Parc des Princes
1473519600,Sep 10 2016 - 3:00pm,complete,40976,Olympique Lyonnais,Bordeaux,N/A,4,3.00,0.00,1.95,1.37,1,3,4,2,1,1,"2","33,71,90",4,3,2,1,1,0,0,3,0,1,9,6,4,4,5,2,14,7,55,45,0.00,0.00,0.00,0.00,3.50,50,100,50,50,50,50,100,50,100,19.00,8.00,1.76,3.89,5.03,0.00,0.00,0.00,0.00,0.00,0.00,Groupama Stadium
1473530400,Sep 10 2016 - 6:00pm,complete,8323,Lorient,Nancy,N/A,4,0.00,0.00,1.32,0.58,0,2,2,1,0,1,"","32,88",8,3,0,0,5,0,0,0,2,3,9,5,4,2,5,3,11,23,65,35,0.00,0.00,0.00,0.00,2.50,0,100,50,0,0,50,100,0,100,9.00,8.00,2.23,3.25,3.72,0.00,0.00,0.00,0.00,0.00,0.00,Stade Yves Allainmat - Le Moustoir
1473530400,Sep 10 2016 - 6:00pm,complete,29373,Lille,Monaco,N/A,4,3.00,3.00,1.26,2.26,1,4,5,2,0,2,"90","2,17,47,71",8,1,3,0,1,0,1,2,1,0,5,5,3,3,2,2,19,13,51,49,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,50,0,50,9.00,5.00,2.18,3.13,4.04,0.00,0.00,0.00,0.00,0.00,0.00,Stade Pierre-Mauroy
1473530400,Sep 10 2016 - 6:00pm,complete,9966,Bastia,Toulouse,N/A,4,0.00,1.00,1.32,0.74,2,1,3,1,1,0,"20,82","67",5,1,4,0,4,0,1,3,1,3,7,6,5,3,2,3,17,21,56,44,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,0,0,50,7.00,4.00,2.64,3.17,3.02,0.00,0.00,0.00,0.00,0.00,0.00,Stade Armand-Césari
1473530400,Sep 10 2016 - 6:00pm,complete,9549,Angers SCO,Dijon,N/A,4,0.00,0.00,1.53,0.53,3,1,4,2,1,1,"15,67,75","8",6,1,2,1,3,1,2,1,2,2,8,4,7,2,1,2,12,9,48,52,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,50,0,50,15.00,3.00,2.26,3.17,3.74,0.00,0.00,0.00,0.00,0.00,0.00,Stade Raymond Kopa (Angers)
1473530400,Sep 10 2016 - 6:00pm,complete,12630,Guingamp,Montpellier,N/A,4,3.00,0.00,2.05,0.53,1,1,2,2,1,1,"36","10",7,3,1,0,1,0,0,1,1,0,8,5,4,2,4,3,15,14,49,51,0.00,0.00,0.00,0.00,3.50,100,100,100,50,0,0,100,100,100,10.00,1.00,2.68,3.04,3.10,0.00,0.00,0.00,0.00,0.00,0.00,Stade du Roudourou
1473598800,Sep 11 2016 - 1:00pm,complete,19438,Nantes,Metz,N/A,4,0.00,0.00,1.47,0.79,0,3,3,2,0,2,"","18,45'3,78",8,3,1,0,4,0,0,1,2,2,12,6,5,0,7,6,7,19,57,43,0.00,0.00,0.00,0.00,2.00,0,50,50,0,0,0,50,50,50,12.00,3.00,1.89,3.35,5.05,0.00,0.00,0.00,0.00,0.00,0.00,Stade de la Beaujoire - Louis Fonteneau
1473606000,Sep 11 2016 - 3:00pm,complete,20584,Rennes,Caen,N/A,4,3.00,0.00,1.89,0.74,2,0,2,0,0,0,"47,90'3","",2,8,2,0,1,0,1,1,0,1,3,9,3,7,0,2,12,7,44,56,0.00,0.00,0.00,0.00,2.00,0,100,0,0,0,0,100,0,100,6.00,8.00,1.89,3.52,4.69,0.00,0.00,0.00,0.00,0.00,0.00,Roazhon Park
1473619500,Sep 11 2016 - 6:45pm,complete,31194,Nice,Olympique Marseille,N/A,4,2.00,0.00,2.42,1.00,3,2,5,2,1,1,"7,78,87","14,72",5,2,2,0,3,0,0,2,1,2,8,11,5,4,3,7,9,14,62,38,0.00,0.00,0.00,0.00,2.25,75,75,50,0,0,25,75,50,75,10.00,2.00,2.54,3.21,3.12,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Riviera
1474051500,Sep 16 2016 - 6:45pm,complete,19206,Caen,PSG,N/A,5,3.00,1.50,1.21,2.21,0,6,6,4,0,4,"","12,23,38,45'1,67,78",4,3,1,0,1,0,1,0,0,1,9,13,2,5,7,8,7,9,38,62,0.00,0.00,0.00,0.00,3.00,50,75,50,50,25,50,50,50,100,14.00,3.50,7.65,4.46,1.49,0.00,0.00,0.00,0.00,0.00,0.00,Stade Michel d'Ornano
1474124400,Sep 17 2016 - 3:00pm,complete,6149,Monaco,Rennes,N/A,5,2.00,0.50,2.74,0.74,3,0,3,1,1,0,"42,90,90'2","",3,4,1,0,1,0,0,1,0,1,13,5,7,4,6,1,13,10,54,46,0.00,0.00,0.00,0.00,2.75,75,75,50,50,0,50,75,50,100,11.00,3.50,1.75,3.65,5.54,0.00,0.00,0.00,0.00,0.00,0.00,Stade Louis II. (Monaco)
1474135200,Sep 17 2016 - 6:00pm,complete,17034,Nancy,Nantes,N/A,5,0.00,1.50,1.26,1.21,1,1,2,0,0,0,"72","66",2,2,0,0,0,0,0,0,0,0,8,13,2,6,6,7,11,18,42,58,0.00,0.00,0.00,0.00,1.75,0,50,25,0,0,25,50,25,75,12.50,4.50,2.29,3.13,3.72,0.00,0.00,0.00,0.00,0.00,0.00,Stade Marcel-Picot (Tomblaine)
1474135200,Sep 17 2016 - 6:00pm,complete,8926,Lorient,Lille,N/A,5,0.00,0.50,1.32,1.16,1,0,1,0,0,0,"76","",4,2,2,0,2,0,1,1,1,1,7,8,4,0,3,8,12,8,48,52,0.00,0.00,0.00,0.00,3.00,50,100,50,25,25,50,100,25,75,10.00,5.00,3.43,3.23,2.36,0.00,0.00,0.00,0.00,0.00,0.00,Stade Yves Allainmat - Le Moustoir
1474135200,Sep 17 2016 - 6:00pm,complete,18129,Bordeaux,Angers SCO,N/A,5,3.00,0.00,1.74,0.89,0,1,1,1,0,1,"","38",3,5,0,1,4,0,0,1,2,2,11,4,5,4,6,0,7,15,58,42,0.00,0.00,0.00,0.00,2.25,25,50,25,25,25,0,100,25,50,9.00,3.50,1.83,3.51,5.20,0.00,0.00,0.00,0.00,0.00,0.00,Stade Matmut-Atlantique
1474135200,Sep 17 2016 - 6:00pm,complete,8336,Dijon,Metz,N/A,5,1.50,1.50,1.42,0.79,0,0,0,0,0,0,"","",8,3,4,0,4,1,2,2,2,3,12,7,6,4,6,3,13,16,56,44,0.00,0.00,0.00,0.00,3.25,25,75,75,25,25,50,50,50,100,4.50,3.50,2.11,3.35,3.96,0.00,0.00,0.00,0.00,0.00,0.00,Stade Gaston-Gérard
1474135200,Sep 17 2016 - 6:00pm,complete,12109,Toulouse,Guingamp,N/A,5,3.00,2.00,1.58,0.58,2,1,3,0,0,0,"63,65","54",8,1,4,0,3,1,1,3,1,3,9,5,3,3,6,2,16,10,56,44,0.00,0.00,0.00,0.00,4.00,75,100,75,75,50,75,75,100,100,5.50,3.50,2.08,3.35,4.08,0.00,0.00,0.00,0.00,0.00,0.00,Stadium Municipal (Toulouse)
1474203600,Sep 18 2016 - 1:00pm,complete,12272,Montpellier,Nice,N/A,5,2.00,3.00,1.53,1.68,1,1,2,0,0,0,"67","85",6,3,1,0,1,0,0,1,0,1,8,5,6,3,2,2,15,9,56,44,0.00,0.00,0.00,0.00,1.25,25,25,0,0,0,0,100,0,25,8.50,3.00,2.34,3.24,3.47,0.00,0.00,0.00,0.00,0.00,0.00,Stade de la Mosson
1474210800,Sep 18 2016 - 3:00pm,complete,22245,Saint-Étienne,Bastia,N/A,5,2.00,1.50,1.58,0.53,1,0,1,0,0,0,"90'3","",4,4,2,0,4,0,0,2,2,2,9,4,5,2,4,2,13,5,51,49,0.00,0.00,0.00,0.00,2.25,25,75,50,25,0,25,50,50,75,9.00,6.00,1.66,3.67,6.59,0.00,0.00,0.00,0.00,0.00,0.00,Stade Geoffroy-Guichard
1474224300,Sep 18 2016 - 6:45pm,complete,32482,Olympique Marseille,Olympique Lyonnais,N/A,5,2.00,1.50,2.26,1.47,0,0,0,0,0,0,"","",6,1,3,0,2,0,1,2,0,2,11,7,2,2,9,5,14,12,51,49,0.00,0.00,0.00,0.00,2.75,25,75,50,25,25,50,75,25,75,13.00,4.00,3.12,3.47,2.40,0.00,0.00,0.00,0.00,0.00,0.00,Stade Vélodrome (Marseille)
1474390800,Sep 20 2016 - 5:00pm,complete,23323,Lille,Toulouse,N/A,6,1.50,0.67,1.26,0.74,1,2,3,2,1,1,"34","12,78",5,3,2,0,5,0,1,1,4,1,16,7,7,2,9,5,12,21,70,30,0.00,0.00,0.00,0.00,2.00,42,42,42,25,25,25,42,42,67,10.67,4.00,2.01,3.28,4.40,0.00,0.00,0.00,0.00,0.00,0.00,Stade Pierre-Mauroy
1474398000,Sep 20 2016 - 7:00pm,complete,42484,PSG,Dijon,N/A,6,2.00,0.00,2.37,0.53,3,0,3,2,2,0,"15,27,67","",5,4,1,0,0,0,0,1,0,0,7,7,5,6,2,1,8,6,53,47,0.00,0.00,0.00,0.00,2.50,50,75,50,25,0,25,25,75,100,12.50,4.50,1.11,9.99,9.99,0.00,0.00,0.00,0.00,0.00,0.00,Parc des Princes
1474477200,Sep 21 2016 - 5:00pm,complete,21867,Nice,Monaco,N/A,6,2.33,3.00,2.42,2.26,4,0,4,2,2,0,"17,30,68,85","",2,6,1,0,1,1,1,0,1,1,4,14,3,12,1,2,12,15,43,57,0.00,0.00,0.00,0.00,2.84,59,59,42,42,42,59,84,42,59,6.33,3.83,2.80,3.29,2.71,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Riviera
1474477200,Sep 21 2016 - 5:00pm,complete,32193,Olympique Lyonnais,Montpellier,N/A,6,1.50,0.50,1.95,0.53,5,1,6,3,2,1,"36,42,57,71,75","4",11,1,0,0,1,1,0,0,2,0,10,7,5,3,5,4,10,14,66,34,0.00,0.00,0.00,0.00,3.00,75,100,50,50,0,50,100,50,75,13.00,4.50,1.55,4.33,6.55,0.00,0.00,0.00,0.00,0.00,0.00,Groupama Stadium
1474477200,Sep 21 2016 - 5:00pm,complete,9139,Bastia,Nancy,N/A,6,1.50,1.50,1.32,0.58,0,0,0,0,0,0,"","",5,3,0,0,0,0,0,0,0,0,11,5,8,3,3,2,13,19,61,39,0.00,0.00,0.00,0.00,2.00,25,75,25,0,0,0,75,25,100,8.50,7.00,2.57,3.01,3.24,0.00,0.00,0.00,0.00,0.00,0.00,Stade Armand-Césari
1474477200,Sep 21 2016 - 5:00pm,complete,10504,Angers SCO,Caen,N/A,6,1.50,0.00,1.53,0.74,2,1,3,1,1,0,"12,54","71",1,4,0,0,1,0,0,0,1,0,9,7,4,4,5,3,11,11,41,59,0.00,0.00,0.00,0.00,2.25,25,75,25,25,0,25,75,50,75,13.50,4.50,2.40,3.16,3.37,0.00,0.00,0.00,0.00,0.00,0.00,Stade Raymond Kopa (Angers)
1474477200,Sep 21 2016 - 5:00pm,complete,18823,Nantes,Saint-Étienne,N/A,6,0.00,0.50,1.47,1.05,0,0,0,0,0,0,"","",6,2,4,0,0,1,1,3,1,0,16,6,9,0,7,6,15,13,56,44,0.00,0.00,0.00,0.00,2.75,50,75,50,25,25,25,75,50,75,12.50,4.50,2.51,3.01,3.34,0.00,0.00,0.00,0.00,0.00,0.00,Stade de la Beaujoire - Louis Fonteneau
1474477200,Sep 21 2016 - 5:00pm,complete,13175,Guingamp,Lorient,N/A,6,2.00,0.00,2.05,0.58,1,0,1,0,0,0,"63","",3,7,1,0,3,0,0,1,1,2,10,11,5,4,5,7,10,13,41,59,0.00,0.00,0.00,0.00,3.00,75,100,50,25,25,50,100,25,75,8.50,3.00,2.12,3.34,3.86,0.00,0.00,0.00,0.00,0.00,0.00,Stade du Roudourou
