timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1376073000,Aug 09 2013 - 6:30pm,complete,27717,Montpellier,PSG,N/A,1,0.00,0.00,1.26,2.16,1,1,2,1,1,0,"10","60",1,8,3,1,2,0,0,4,1,1,5,11,0,6,5,5,22,18,38,62,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.24,3.46,2.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade de la Mosson
1376161200,Aug 10 2013 - 7:00pm,complete,32158,Bordeaux,Monaco,N/A,1,0.00,0.00,1.79,2.00,0,2,2,0,0,0,"","82,87",3,7,1,0,0,0,0,1,0,0,13,11,5,6,8,5,17,11,49,51,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.35,3.22,2.40,0.00,0.00,0.00,0.00,0.00,0.00,Stade Jacques Chaban-Delmas (Bordeaux)
1376161200,Aug 10 2013 - 7:00pm,complete,10287,Thonon Evian FC,Sochaux,N/A,1,0.00,0.00,1.42,0.53,1,1,2,1,1,0,"4","54",5,5,1,0,2,0,0,1,0,2,12,7,8,6,4,1,13,18,54,46,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.19,3.30,3.77,0.00,0.00,0.00,0.00,0.00,0.00,Parc des Sports
1376161200,Aug 10 2013 - 7:00pm,complete,36362,Lille,Lorient,N/A,1,0.00,0.00,2.21,0.95,1,0,1,1,1,0,"13","",4,3,1,0,2,1,0,1,1,2,3,9,2,5,1,4,18,15,52,48,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.77,3.69,5.30,0.00,0.00,0.00,0.00,0.00,0.00,Stade Pierre-Mauroy
1376161200,Aug 10 2013 - 7:00pm,complete,23552,Olympique Lyonnais,Nice,N/A,1,0.00,0.00,1.63,0.53,4,0,4,1,1,0,"13,55,68,90'2","",2,5,1,0,0,0,0,1,0,0,9,9,2,6,7,3,19,9,55,45,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.81,3.65,5.05,0.00,0.00,0.00,0.00,0.00,0.00,Stade de Gerland (Lyon)
1376161200,Aug 10 2013 - 7:00pm,complete,24727,Nantes,Bastia,N/A,1,0.00,0.00,1.47,0.58,2,0,2,1,1,0,"23,90'1","",2,2,2,1,3,1,1,2,3,1,5,9,3,0,2,9,14,12,32,68,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade de la Beaujoire - Louis Fonteneau
1376161200,Aug 10 2013 - 7:00pm,complete,17068,Rennes,Reims,N/A,1,0.00,0.00,1.21,1.11,2,1,3,2,1,1,"9,85","45",4,8,1,0,2,0,0,1,0,2,10,14,6,7,4,7,5,14,51,49,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.92,3.46,4.65,0.00,0.00,0.00,0.00,0.00,0.00,Roazhon Park
1376161200,Aug 10 2013 - 7:00pm,complete,12261,Valenciennes,Toulouse,N/A,1,0.00,0.00,0.89,1.32,3,0,3,1,1,0,"37,53,90'3","",6,0,2,0,0,1,1,1,1,0,10,4,6,2,4,2,23,9,47,53,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.59,3.22,3.04,0.00,0.00,0.00,0.00,0.00,0.00,Stade du Hainaut
1376233200,Aug 11 2013 - 3:00pm,complete,7948,Ajaccio,Saint-Étienne,N/A,1,0.00,0.00,0.79,1.47,0,1,1,1,0,1,"","34",1,3,1,1,1,0,1,1,0,1,10,10,3,7,7,3,16,21,49,51,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.33,3.24,2.40,0.00,0.00,0.00,0.00,0.00,0.00,Stade François Coty
1376247600,Aug 11 2013 - 7:00pm,complete,18155,Guingamp,Olympique Marseille,N/A,1,0.00,0.00,1.47,1.42,1,3,4,3,0,3,"74","2,4,18",9,3,2,0,4,0,0,2,2,2,13,10,6,5,7,5,15,17,43,57,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.42,3.25,2.35,0.00,0.00,0.00,0.00,0.00,0.00,Stade du Roudourou
1376677800,Aug 16 2013 - 6:30pm,complete,13857,Sochaux,Olympique Lyonnais,N/A,2,0.00,0.00,1.58,1.58,1,3,4,3,1,2,"4","35,44,49",8,5,4,0,1,0,2,2,1,0,12,11,7,8,5,3,16,18,35,65,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.93,3.40,2.08,0.00,0.00,0.00,0.00,0.00,0.00,Stade Auguste-Bonal
