timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1407522600,Aug 08 2014 - 6:30pm,complete,18540,Reims,PSG,N/A,1,0.00,0.00,1.42,1.79,2,2,4,3,2,1,"22,34","7,63",1,5,0,0,2,0,0,0,0,2,6,17,3,9,3,8,14,14,31,69,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,9.99,5.15,1.36,0.00,0.00,0.00,0.00,0.00,0.00,Stade Auguste-Delaune II
1407610800,Aug 09 2014 - 7:00pm,complete,16000,Bastia,Olympique Marseille,N/A,1,0.00,0.00,1.63,1.47,3,3,6,3,1,2,"8,66,73","11,17,62",1,4,3,0,1,0,1,2,0,1,11,5,5,2,6,3,23,19,43,57,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.61,3.31,2.24,0.00,0.00,0.00,0.00,0.00,0.00,Stade Armand-Césari
1407610800,Aug 09 2014 - 7:00pm,complete,9915,Thonon Evian FC,Caen,N/A,1,0.00,0.00,1.21,1.16,0,3,3,3,0,3,"","12,32,37",5,6,1,0,1,0,0,1,0,1,10,7,4,4,6,3,11,7,59,41,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.41,3.27,3.28,0.00,0.00,0.00,0.00,0.00,0.00,Parc des Sports
1407610800,Aug 09 2014 - 7:00pm,complete,16852,Guingamp,Saint-Étienne,N/A,1,0.00,0.00,1.47,1.47,0,2,2,1,0,1,"","39,90'2",4,5,3,0,4,0,1,2,0,4,7,5,5,0,2,5,8,18,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.72,3.22,2.24,0.00,0.00,0.00,0.00,0.00,0.00,Stade du Roudourou
1407610800,Aug 09 2014 - 7:00pm,complete,34327,Lille,Metz,N/A,1,0.00,0.00,2.00,0.42,0,0,0,0,0,0,"","",8,3,0,0,1,0,0,0,1,0,13,4,7,3,6,1,10,25,71,29,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.43,4.50,9.45,0.00,0.00,0.00,0.00,0.00,0.00,Stade Pierre-Mauroy
1407610800,Aug 09 2014 - 7:00pm,complete,15190,Montpellier,Bordeaux,N/A,1,0.00,0.00,1.84,1.16,0,1,1,1,0,1,"","17",5,1,2,0,2,0,1,1,1,1,10,6,4,4,6,2,16,21,52,48,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.32,3.25,3.49,0.00,0.00,0.00,0.00,0.00,0.00,Stade de la Mosson
1407610800,Aug 09 2014 - 7:00pm,complete,27964,Nantes,Lens,N/A,1,0.00,0.00,1.47,0.53,1,0,1,0,0,0,"65","",3,2,0,0,1,0,0,0,0,1,9,6,3,3,6,3,8,6,55,45,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.38,3.24,3.37,0.00,0.00,0.00,0.00,0.00,0.00,Stade de la Beaujoire - Louis Fonteneau
1407610800,Aug 09 2014 - 7:00pm,complete,20729,Nice,Toulouse,N/A,1,0.00,0.00,1.26,0.63,3,2,5,3,1,2,"23,62,68","44,45",12,7,0,0,1,0,0,0,0,1,16,8,9,3,7,5,9,9,48,52,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.35,3.20,3.48,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Riviera
1407682800,Aug 10 2014 - 3:00pm,complete,27811,Olympique Lyonnais,Rennes,N/A,1,0.00,0.00,2.37,1.11,2,0,2,0,0,0,"64,73","",5,1,2,0,1,0,0,2,1,0,16,5,7,2,9,3,19,12,56,44,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.86,3.53,4.88,0.00,0.00,0.00,0.00,0.00,0.00,Stade de Gerland (Lyon)
1407697200,Aug 10 2014 - 7:00pm,complete,13960,Monaco,Lorient,N/A,1,0.00,0.00,1.74,1.05,1,2,3,1,0,1,"78","9,87",10,4,4,1,2,0,2,3,1,1,12,7,8,2,4,5,10,18,68,32,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.37,5.11,9.99,0.00,0.00,0.00,0.00,0.00,0.00,Stade Louis II. (Monaco)
