timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1344624300,Aug 10 2012 - 6:45pm,complete,N/A,Montpellier,Toulouse,Antony Gautier,1,0.00,0.00,2.00,1.21,1,1,2,1,1,0,"34","72",2,5,1,1,1,2,2,0,1,2,10,11,3,4,7,7,19,24,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade de la Mosson (Montpellier)
1344711600,Aug 11 2012 - 7:00pm,complete,N/A,Nancy,Brest,Sébastien Moreira,1,0.00,0.00,1.05,0.58,1,0,1,0,0,0,"90'4","",11,3,1,0,2,0,0,1,0,2,12,3,6,2,6,1,21,21,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Marcel-Picot (Tomblaine)
1344711600,Aug 11 2012 - 7:00pm,complete,N/A,Saint-Étienne,Lille,Lionel Jaffredo,1,0.00,0.00,1.95,1.47,1,2,3,0,0,0,"74","58,90",3,1,2,0,2,0,2,0,0,2,9,11,5,5,4,6,25,11,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Geoffroy-Guichard (Saint-Ètienne)
1344711600,Aug 11 2012 - 7:00pm,complete,N/A,Troyes,Valenciennes,Mikael Lesage,1,0.00,0.00,1.37,0.79,0,1,1,1,0,1,"","34",4,2,2,0,0,0,1,1,0,0,13,7,4,3,9,4,8,9,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade de l'Aube (Troyes)
1344711600,Aug 11 2012 - 7:00pm,complete,N/A,Thonon Evian FC,Bordeaux,Benoît Bastien,1,0.00,0.00,1.32,1.21,2,3,5,3,1,2,"17,90'4","11,15,51",5,6,3,0,3,0,0,3,3,0,10,13,4,10,6,3,12,13,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Parc des Sports (Annecy)
1344711600,Aug 11 2012 - 7:00pm,complete,N/A,Sochaux,Bastia,Jean-Charles Cailleux,1,0.00,0.00,1.21,0.89,2,3,5,1,1,0,"13,90","59,76,83",4,5,1,0,3,0,1,0,1,2,11,12,5,6,6,6,13,20,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Auguste-Bonal (Montbéliard)
1344711600,Aug 11 2012 - 7:00pm,complete,N/A,Nice,Ajaccio,Ruddy Buquet,1,0.00,0.00,2.00,0.84,0,1,1,1,0,1,"","12",6,3,2,0,4,1,2,0,1,4,14,5,3,3,11,2,15,16,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Municipal du Ray (Nice)
1344711600,Aug 11 2012 - 7:00pm,complete,N/A,PSG,Lorient,Tony Chapron,1,0.00,0.00,2.26,0.89,2,2,4,2,0,2,"64,89","4,45'3",9,2,1,0,1,1,1,0,0,2,19,13,11,7,8,6,11,12,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Parc des Princes (Paris)
1344711600,Aug 11 2012 - 7:00pm,complete,N/A,Rennes,Olympique Lyonnais,Nicolas Rainville,1,0.00,0.00,1.21,1.58,0,1,1,1,0,1,"","16",4,2,0,1,5,0,1,0,2,3,6,9,3,4,3,5,9,17,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Roazhon Park (Rennes)
1344798000,Aug 12 2012 - 7:00pm,complete,N/A,Reims,Olympique Marseille,Saïd Ennjimi,1,0.00,0.00,1.63,1.63,0,1,1,0,0,0,"","78",10,6,2,0,1,0,1,1,0,1,15,18,6,9,9,9,14,8,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Auguste-Delaune II (Reims)
