timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1283002200,Aug 28 2010 - 1:30pm,complete,51500,Eintracht Frankfurt,Hamburger SV,Felix Zwayer,2,0.00,0.00,1.12,1.12,1,3,4,1,1,0,"37","61,81,89",4,6,2,0,1,0,2,0,0,1,13,15,8,5,5,10,12,12,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Commerzbank-Arena (Frankfurt am Main)
1283002200,Aug 28 2010 - 1:30pm,complete,36780,Nürnberg,Freiburg,Tobias Welz,2,0.00,0.00,1.71,1.06,1,2,3,2,1,1,"15","40,52",4,2,2,0,1,0,2,0,0,1,18,6,5,4,13,2,12,28,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Max-Morlock-Stadion (Nürnberg)
1283013000,Aug 28 2010 - 4:30pm,complete,24797,St. Pauli,Hoffenheim,Manuel Gräfe,2,0.00,0.00,0.88,1.00,0,1,1,0,0,0,"","87",5,9,2,0,0,0,0,2,0,0,13,9,5,4,8,5,16,16,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Millerntor-Stadion (Hamburg)
1283088600,Aug 29 2010 - 1:30pm,complete,30210,Bayer Leverkusen,Borussia M'gladbach,Wolfgang Stark,2,0.00,0.00,1.88,1.06,3,6,9,4,1,3,"24,58,71","20,40,45,56,60,69",4,8,1,0,1,0,1,0,0,1,13,17,7,11,6,6,12,11,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BayArena (Leverkusen)
1283095800,Aug 29 2010 - 3:30pm,complete,40500,Stuttgart,Borussia Dortmund,Peter Gagelmann,2,0.00,0.00,1.35,2.06,1,3,4,3,0,3,"70","5,27,38",7,3,0,0,2,0,0,0,0,2,12,17,6,10,6,7,16,18,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Mercedes-Benz-Arena (Stuttgart)
1284143400,Sep 10 2010 - 6:30pm,complete,30150,Hoffenheim,Schalke 04,Felix Brych,3,3.00,0.00,1.53,0.94,2,0,2,1,1,0,"37,90'3","",3,6,1,0,1,0,1,0,0,1,24,15,8,6,16,9,18,16,50,50,0.00,0.00,0.00,0.00,4.00,100,100,100,50,50,50,50,50,50,9.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PreZero Arena (Sinsheim)
1284211800,Sep 11 2010 - 1:30pm,complete,N/A,Borussia Dortmund,Wolfsburg,Deniz Aytekin,3,0.00,0.00,2.35,1.00,2,0,2,0,0,0,"50,67","",4,0,2,0,3,0,0,2,2,1,21,7,11,2,10,5,18,23,50,50,0.00,0.00,0.00,0.00,2.50,50,100,50,0,0,50,100,50,50,11.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Signal-Iduna-Park (Dortmund)
1284211800,Sep 11 2010 - 1:30pm,complete,54099,Hamburger SV,Nürnberg,Markus Wingenbach,3,3.00,1.00,1.53,1.06,1,1,2,0,0,0,"61","82",4,2,3,0,3,0,2,1,1,2,8,11,3,4,5,7,12,18,50,50,0.00,0.00,0.00,0.00,2.50,100,100,50,0,0,50,50,50,50,12.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Volksparkstadion (Hamburg)
1284211800,Sep 11 2010 - 1:30pm,complete,45315,Borussia M'gladbach,Eintracht Frankfurt,Jochen Drees,3,1.00,0.00,1.06,0.88,0,4,4,2,0,2,"","24,36,50,64",9,6,3,0,2,0,0,3,2,0,17,12,6,7,11,5,18,12,50,50,0.00,0.00,0.00,0.00,2.50,100,100,50,0,0,100,100,0,50,12.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion im BORUSSIA-PARK (Mönchengladbach)
1284211800,Sep 11 2010 - 1:30pm,complete,23000,Freiburg,Stuttgart,Peter Sippel,3,0.00,0.00,1.53,1.12,2,1,3,1,0,1,"58,72","27",6,7,1,0,1,0,0,1,0,1,20,19,6,9,14,10,20,17,50,50,0.00,0.00,0.00,0.00,3.00,50,100,50,50,0,0,50,50,100,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Schwarzwald-Stadion (Freiburg im Breisgau)
1284211800,Sep 11 2010 - 1:30pm,complete,40852,Hannover 96,Bayer Leverkusen,Guido Winkmann,3,3.00,3.00,2.18,2.12,2,2,4,1,1,0,"20,50","62,90",6,5,3,1,4,0,3,1,2,2,10,13,4,5,6,8,18,14,50,50,0.00,0.00,0.00,0.00,2.50,50,100,50,0,0,100,100,0,50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HDI-Arena (Hannover)
1284222600,Sep 11 2010 - 4:30pm,complete,69000,Bayern München,Werder Bremen,Knut Kircher,3,3.00,0.00,2.41,1.00,0,0,0,0,0,0,"","",11,4,0,0,0,0,0,0,0,0,15,14,8,4,7,10,14,13,50,50,0.00,0.00,0.00,0.00,4.00,100,100,100,50,50,50,100,50,50,14.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Arena (München)
1284298200,Sep 12 2010 - 1:30pm,complete,20300,Mainz 05,Kaiserslautern,Thorsten Kinhöfer,3,3.00,3.00,1.53,1.29,2,1,3,1,0,1,"71,74","20",2,7,1,0,5,0,0,1,3,2,17,11,6,5,11,6,12,25,50,50,0.00,0.00,0.00,0.00,3.00,50,100,50,50,0,0,100,50,100,11.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion am Bruchweg (Mainz)
1284305400,Sep 12 2010 - 3:30pm,complete,50000,Köln,St. Pauli,Christian Dingert,3,0.00,3.00,2.06,0.82,1,0,1,1,1,0,"17","",6,10,3,0,2,0,0,3,1,1,16,12,10,11,6,1,19,15,50,50,0.00,0.00,0.00,0.00,4.00,100,100,100,100,0,0,50,100,100,11.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RheinEnergieStadion (Köln)
1284748200,Sep 17 2010 - 6:30pm,complete,40600,Eintracht Frankfurt,Freiburg,Günter Perl,4,0.00,3.00,1.12,1.06,0,1,1,0,0,0,"","89",4,4,1,0,2,0,0,1,1,1,11,18,4,6,7,12,13,17,50,50,0.00,0.00,0.00,0.00,3.50,100,100,100,50,0,50,100,50,100,6.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Commerzbank-Arena (Frankfurt am Main)
1284816600,Sep 18 2010 - 1:30pm,complete,69000,Bayern München,Köln,Felix Zwayer,4,2.00,0.00,2.41,0.53,0,0,0,0,0,0,"","",10,1,0,0,1,0,0,0,0,1,22,9,5,3,17,6,10,20,50,50,0.00,0.00,0.00,0.00,3.75,75,75,75,50,50,50,75,75,75,17.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Arena (München)
1284816600,Sep 18 2010 - 1:30pm,complete,34023,Werder Bremen,Mainz 05,Markus Schmidt,4,3.00,3.00,1.41,1.88,0,2,2,0,0,0,"","53,61",5,6,1,0,1,0,1,0,0,1,13,12,5,8,8,4,11,10,50,50,0.00,0.00,0.00,0.00,6.50,100,100,100,100,100,100,100,100,100,11.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,wohninvest WESERSTADION (Bremen)
1284816600,Sep 18 2010 - 1:30pm,complete,39500,Stuttgart,Borussia M'gladbach,Markus Wingenbach,4,0.00,3.00,1.35,1.06,7,0,7,2,2,0,"2,21,55,60,64,73,80","",8,4,0,0,2,0,0,0,0,2,25,8,13,3,12,5,10,15,50,50,0.00,0.00,0.00,0.00,6.50,100,100,100,100,50,100,100,50,100,15.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Mercedes-Benz-Arena (Stuttgart)
1284816600,Sep 18 2010 - 1:30pm,complete,29000,Wolfsburg,Hannover 96,Wolfgang Stark,4,0.00,3.00,1.24,1.35,2,0,2,0,0,0,"55,67","",3,5,2,0,2,0,1,1,0,2,13,10,7,2,6,8,13,17,50,50,0.00,0.00,0.00,0.00,5.00,100,100,100,50,50,50,100,100,100,6.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOLKSWAGEN ARENA (Wolfsburg)
1284816600,Sep 18 2010 - 1:30pm,complete,44453,Kaiserslautern,Hoffenheim,Peter Gagelmann,4,3.00,3.00,1.41,1.00,2,2,4,1,0,1,"46,75","39,77",9,3,1,0,0,0,0,1,0,0,17,7,6,5,11,2,17,16,50,50,0.00,0.00,0.00,0.00,1.50,0,50,0,0,0,50,50,0,50,16.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fritz-Walter-Stadion (Kaiserslautern)
1284903000,Sep 19 2010 - 1:30pm,complete,23794,St. Pauli,Hamburger SV,Florian Meyer,4,0.00,3.00,0.88,1.12,1,1,2,0,0,0,"77","88",6,5,2,0,2,0,2,0,1,1,8,11,4,3,4,8,19,15,50,50,0.00,0.00,0.00,0.00,2.50,50,50,50,50,0,0,50,50,100,11.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Millerntor-Stadion (Hamburg)
1284910200,Sep 19 2010 - 3:30pm,complete,60069,Schalke 04,Borussia Dortmund,Manuel Gräfe,4,0.00,3.00,1.41,2.06,1,3,4,1,0,1,"89","20,58,86",4,10,1,1,3,0,0,2,2,1,9,24,2,12,7,12,16,15,50,50,0.00,0.00,0.00,0.00,3.50,100,100,100,50,0,50,100,50,100,18.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VELTINS-Arena (Gelsenkirchen)
1284910200,Sep 19 2010 - 3:30pm,complete,23963,Bayer Leverkusen,Nürnberg,Knut Kircher,4,0.00,1.00,1.88,1.06,0,0,0,0,0,0,"","",3,2,1,0,2,0,0,1,1,1,11,8,4,3,7,5,10,16,50,50,0.00,0.00,0.00,0.00,5.50,100,100,50,50,50,75,75,75,75,7.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BayArena (Leverkusen)
1285092000,Sep 21 2010 - 6:00pm,complete,20300,Mainz 05,Köln,Guido Winkmann,5,3.00,0.50,1.53,0.53,2,0,2,0,0,0,"72,90'1","",9,1,3,0,3,0,1,2,2,1,21,9,8,3,13,6,17,21,50,50,0.00,0.00,0.00,0.00,2.75,50,75,50,25,25,25,75,50,75,7.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion am Bruchweg (Mainz)
1285092000,Sep 21 2010 - 6:00pm,complete,30150,Hoffenheim,Bayern München,Thorsten Kinhöfer,5,3.00,0.00,1.53,1.41,1,2,3,1,1,0,"1","63,90'1",3,8,1,0,2,0,1,0,0,2,12,13,4,7,8,6,12,14,50,50,0.00,0.00,0.00,0.00,2.75,25,100,25,25,25,75,100,0,25,11.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PreZero Arena (Sinsheim)
1285092000,Sep 21 2010 - 6:00pm,complete,43127,Hannover 96,Werder Bremen,Felix Brych,5,2.00,0.50,2.18,1.00,4,1,5,2,1,1,"11,53,79,90'2","36",5,2,2,0,3,0,1,1,0,3,15,13,9,3,6,10,21,18,50,50,0.00,0.00,0.00,0.00,3.00,75,75,75,50,25,50,75,25,50,8.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HDI-Arena (Hannover)
1285178400,Sep 22 2010 - 6:00pm,complete,24404,Bayer Leverkusen,Eintracht Frankfurt,Peter Sippel,5,0.50,1.50,1.88,0.88,2,1,3,2,1,1,"9,90'1","19",4,7,2,0,2,1,0,2,1,2,14,8,5,4,9,4,9,18,50,50,0.00,0.00,0.00,0.00,4.00,50,75,75,50,25,75,75,50,75,9.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BayArena (Leverkusen)
1285178400,Sep 22 2010 - 6:00pm,complete,70100,Borussia Dortmund,Kaiserslautern,Marco Fritz,5,1.50,1.50,2.35,1.29,5,0,5,2,2,0,"31,38,65,75,88","",1,4,1,0,4,0,1,0,1,3,22,10,12,4,10,6,8,16,50,50,0.00,0.00,0.00,0.00,2.75,50,100,50,25,0,25,75,75,75,12.50,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Signal-Iduna-Park (Dortmund)
1285178400,Sep 22 2010 - 6:00pm,complete,50231,Hamburger SV,Wolfsburg,Günter Perl,5,2.00,0.00,1.53,1.00,1,3,4,2,1,1,"27","15,71,78",15,1,0,0,0,0,0,0,0,0,20,9,8,5,12,4,10,15,50,50,0.00,0.00,0.00,0.00,2.50,75,100,50,0,0,0,25,100,100,7.00,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Volksparkstadion (Hamburg)
1285178400,Sep 22 2010 - 6:00pm,complete,41089,Borussia M'gladbach,St. Pauli,Deniz Aytekin,5,0.50,1.50,1.06,0.82,1,2,3,1,1,0,"25","66,71",2,7,2,1,2,0,1,2,0,2,17,12,6,6,11,6,18,17,50,50,0.00,0.00,0.00,0.00,2.75,50,75,50,50,0,50,75,50,50,15.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion im BORUSSIA-PARK (Mönchengladbach)
1285178400,Sep 22 2010 - 6:00pm,complete,24500,Freiburg,Schalke 04,Felix Zwayer,5,1.50,0.00,1.53,0.94,1,2,3,1,0,1,"69","9,87",7,2,3,1,3,0,0,4,1,2,9,8,2,7,7,1,16,12,50,50,0.00,0.00,0.00,0.00,3.00,75,100,75,25,0,0,50,75,100,9.50,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Schwarzwald-Stadion (Freiburg im Breisgau)
1285178400,Sep 22 2010 - 6:00pm,complete,36790,Nürnberg,Stuttgart,Jochen Drees,5,0.00,0.00,1.71,1.12,2,1,3,1,1,0,"3,90'1","85",0,5,5,1,3,0,2,4,1,2,12,10,4,3,8,7,17,17,50,50,0.00,0.00,0.00,0.00,2.75,75,100,75,0,0,50,100,25,100,9.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Max-Morlock-Stadion (Nürnberg)
1285353000,Sep 24 2010 - 6:30pm,complete,45000,Köln,Hoffenheim,Knut Kircher,6,1.50,2.00,2.06,1.00,1,1,2,1,1,0,"17","54",8,9,3,0,1,0,1,2,1,0,14,14,7,5,7,9,16,20,50,50,0.00,0.00,0.00,0.00,2.50,50,50,50,50,0,0,75,50,75,11.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RheinEnergieStadion (Köln)
1285421400,Sep 25 2010 - 1:30pm,complete,69000,Bayern München,Mainz 05,N/A,6,1.67,3.00,2.41,1.88,1,2,3,2,1,1,"45","15,77",7,5,0,0,2,0,0,0,2,0,15,8,5,5,10,3,11,27,50,50,0.00,0.00,0.00,0.00,2.75,42,67,42,25,25,25,42,67,67,15.50,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Arena (München)
1285421400,Sep 25 2010 - 1:30pm,complete,61673,Schalke 04,Borussia M'gladbach,Peter Gagelmann,6,0.00,1.50,1.41,1.06,2,2,4,2,0,2,"52,87","15,43",11,2,1,0,3,1,0,1,1,3,23,12,9,7,14,5,18,23,50,50,0.00,0.00,0.00,0.00,5.75,75,100,100,75,50,50,100,100,100,15.50,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VELTINS-Arena (Gelsenkirchen)
1285421400,Sep 25 2010 - 1:30pm,complete,38300,Stuttgart,Bayer Leverkusen,Florian Meyer,6,1.50,2.00,1.35,2.12,1,4,5,2,0,2,"52","19,21,69,89",3,7,1,1,2,0,1,1,1,1,7,17,2,10,5,7,24,26,50,50,0.00,0.00,0.00,0.00,4.25,50,100,75,75,25,75,100,50,75,10.50,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Mercedes-Benz-Arena (Stuttgart)
1285421400,Sep 25 2010 - 1:30pm,complete,43100,Eintracht Frankfurt,Nürnberg,Michael Weiner,6,0.00,1.00,1.12,1.06,2,0,2,1,1,0,"17,88","",7,5,3,0,1,0,0,3,0,1,13,16,5,2,8,14,17,14,50,50,0.00,0.00,0.00,0.00,1.92,59,59,25,25,0,17,42,42,67,7.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Commerzbank-Arena (Frankfurt am Main)
1285421400,Sep 25 2010 - 1:30pm,complete,24082,St. Pauli,Borussia Dortmund,Wolfgang Stark,6,0.50,3.00,0.88,2.06,1,3,4,2,1,1,"26","17,50,60",9,3,0,0,0,0,0,0,0,0,12,12,3,7,9,5,12,20,50,50,0.00,0.00,0.00,0.00,2.75,75,75,50,50,0,25,50,50,100,12.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Millerntor-Stadion (Hamburg)
1285432200,Sep 25 2010 - 4:30pm,complete,36300,Werder Bremen,Hamburger SV,Thorsten Kinhöfer,6,1.50,2.00,1.41,1.12,3,2,5,2,2,0,"25,29,86","59,63",3,7,2,0,2,0,0,2,2,0,16,14,8,6,8,8,19,16,50,50,0.00,0.00,0.00,0.00,3.50,75,100,50,50,25,25,50,100,100,11.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,wohninvest WESERSTADION (Bremen)
1285507800,Sep 26 2010 - 1:30pm,complete,26204,Wolfsburg,Freiburg,Markus Schmidt,6,1.50,3.00,1.24,1.06,2,1,3,2,1,1,"25,64","36",5,3,1,0,2,0,1,0,0,2,14,16,6,6,8,10,13,17,50,50,0.00,0.00,0.00,0.00,3.25,50,75,50,25,25,50,50,50,100,7.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOLKSWAGEN ARENA (Wolfsburg)
1285515000,Sep 26 2010 - 3:30pm,complete,40115,Kaiserslautern,Hannover 96,Günter Perl,6,2.00,1.50,1.41,1.35,0,1,1,1,0,1,"","33",7,4,0,0,3,0,0,0,0,3,20,6,6,3,14,3,18,20,50,50,0.00,0.00,0.00,0.00,2.75,50,100,50,25,0,25,75,75,75,11.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Fritz-Walter-Stadion (Kaiserslautern)
