timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1376073000,Aug 09 2013 - 6:30pm,complete,N/A,Bayern München,Borussia M'gladbach,Tobias Welz,1,0.00,0.00,2.71,1.12,3,1,4,3,2,1,"12,16,69","40",6,4,1,0,3,0,0,1,1,2,16,10,10,5,6,5,12,9,60,40,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.15,8.94,9.99,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Arena (München)
1376141400,Aug 10 2013 - 1:30pm,complete,N/A,Bayer Leverkusen,Freiburg,Günter Perl,1,0.00,0.00,1.94,0.82,3,1,4,2,1,1,"22,47,52","40",5,2,2,0,2,0,0,2,1,1,11,3,3,0,8,3,9,14,45,55,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.45,4.90,7.60,0.00,0.00,0.00,0.00,0.00,0.00,BayArena (Leverkusen)
1376141400,Aug 10 2013 - 1:30pm,complete,N/A,Hannover 96,Wolfsburg,Felix Brych,1,0.00,0.00,1.71,1.41,2,0,2,1,1,0,"17,84","",7,2,4,0,1,2,3,1,2,1,17,11,8,7,9,4,26,10,52,48,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.52,3.55,2.89,0.00,0.00,0.00,0.00,0.00,0.00,HDI-Arena (Hannover)
1376141400,Aug 10 2013 - 1:30pm,complete,N/A,Augsburg,Borussia Dortmund,Knut Kircher,1,0.00,0.00,1.76,2.12,0,4,4,1,0,1,"","24,66,79,86",5,6,2,0,0,0,0,2,0,0,11,10,6,8,5,2,17,12,42,58,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,6.52,4.36,1.56,0.00,0.00,0.00,0.00,0.00,0.00,WWK Arena (Augsburg)
1376141400,Aug 10 2013 - 1:30pm,complete,N/A,Hertha BSC,Eintracht Frankfurt,Michael Weiner,1,0.00,0.00,1.24,0.94,6,1,7,3,2,1,"18,32,58,60,71,89","37",5,4,0,0,2,0,0,0,2,0,6,16,4,7,2,9,17,17,43,57,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.44,3.52,3.03,0.00,0.00,0.00,0.00,0.00,0.00,Olympiastadion Berlin (Berlin)
1376141400,Aug 10 2013 - 1:30pm,complete,N/A,Hoffenheim,Nürnberg,Thorsten Kinhöfer,1,0.00,0.00,1.59,0.71,2,2,4,1,1,0,"34,51","54,57",6,9,1,0,4,0,0,1,1,3,19,8,7,4,12,4,17,16,54,46,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.22,3.52,3.45,0.00,0.00,0.00,0.00,0.00,0.00,PreZero Arena (Sinsheim)
1376152200,Aug 10 2013 - 4:30pm,complete,N/A,Eintracht Braunschweig,Werder Bremen,Deniz Aytekin,1,0.00,0.00,1.06,0.88,0,1,1,0,0,0,"","82",2,7,1,0,0,0,0,1,0,0,12,12,5,4,7,8,9,16,53,47,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.91,3.55,2.50,0.00,0.00,0.00,0.00,0.00,0.00,Eintracht-Stadion (Braunschweig)
1376227800,Aug 11 2013 - 1:30pm,complete,N/A,Mainz 05,Stuttgart,Florian Meyer,1,0.00,0.00,1.94,0.76,3,2,5,2,1,1,"14,65,78","16,82",2,8,2,0,4,0,0,2,1,3,7,12,5,9,2,3,14,14,51,49,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.39,3.51,3.11,0.00,0.00,0.00,0.00,0.00,0.00,OPEL ARENA (Mainz)
1376235000,Aug 11 2013 - 3:30pm,complete,N/A,Schalke 04,Hamburger SV,Manuel Gräfe,1,0.00,0.00,2.24,0.53,3,3,6,4,2,2,"2,45'2,72","12,24,49",3,7,1,0,2,0,1,0,2,0,12,7,5,3,7,4,14,11,54,46,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.63,4.24,5.66,0.00,0.00,0.00,0.00,0.00,0.00,VELTINS-Arena (Gelsenkirchen)
1376746200,Aug 17 2013 - 1:30pm,complete,N/A,Stuttgart,Bayer Leverkusen,Felix Zwayer,2,0.00,0.00,1.12,1.65,0,1,1,1,0,1,"","42",10,3,3,0,2,0,1,2,0,2,16,12,4,4,12,8,15,15,51,49,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.45,3.68,2.18,0.00,0.00,0.00,0.00,0.00,0.00,Mercedes-Benz-Arena (Stuttgart)
