timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1347715800,Sep 15 2012 - 1:30pm,complete,71000,Bayern München,Mainz 05,Markus Schmidt,3,3.00,1.00,2.59,0.94,3,1,4,2,2,0,"2,13,90'2","59",10,2,1,0,2,0,0,1,1,1,23,8,17,5,6,3,12,21,50,50,0.00,0.00,0.00,0.00,4.50,100,100,50,50,50,50,50,100,100,13.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Arena (München)
1347715800,Sep 15 2012 - 1:30pm,complete,52195,Borussia M'gladbach,Nürnberg,Christian Dingert,3,3.00,3.00,1.71,1.00,2,3,5,3,1,2,"45,53","17,25,55",5,6,2,0,2,0,1,1,1,1,16,14,10,7,6,7,14,18,50,50,0.00,0.00,0.00,0.00,2.00,50,50,50,0,0,0,50,50,100,11.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion im BORUSSIA-PARK (Mönchengladbach)
1347715800,Sep 15 2012 - 1:30pm,complete,55039,Stuttgart,Fortuna Düsseldorf,Robert Hartmann,3,0.00,3.00,1.12,0.53,0,0,0,0,0,0,"","",7,4,1,0,0,0,1,0,0,0,12,7,8,4,4,3,19,12,50,50,0.00,0.00,0.00,0.00,1.50,0,50,0,0,0,0,0,50,100,7.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Mercedes-Benz-Arena (Stuttgart)
1347715800,Sep 15 2012 - 1:30pm,complete,49000,Hannover 96,Werder Bremen,Deniz Aytekin,3,1.00,0.00,1.88,0.82,3,2,5,3,2,1,"6,10,90'2","26,74",7,4,4,1,3,0,2,3,1,2,13,11,7,6,6,5,23,15,50,50,0.00,0.00,0.00,0.00,3.50,100,100,100,50,0,0,100,100,100,5.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HDI-Arena (Hannover)
1347726600,Sep 15 2012 - 4:30pm,complete,18000,Greuther Fürth,Schalke 04,Florian Meyer,3,0.00,1.00,0.24,1.29,0,2,2,0,0,0,"","48,88",5,4,2,0,0,0,0,2,0,0,10,11,4,7,6,4,19,12,50,50,0.00,0.00,0.00,0.00,3.50,50,100,100,50,0,0,100,100,100,8.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sportpark Ronhof Thomas Sommer (Fürth)
1347802200,Sep 16 2012 - 1:30pm,complete,22800,Freiburg,Hoffenheim,Felix Zwayer,3,1.00,0.00,1.65,0.71,5,3,8,3,2,1,"17,27,68,83,87","2,57,76",11,2,2,0,5,0,1,1,3,2,23,10,17,7,6,3,13,23,50,50,0.00,0.00,0.00,0.00,2.50,100,100,50,0,0,0,50,100,100,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Schwarzwald-Stadion (Freiburg im Breisgau)
1347809400,Sep 16 2012 - 3:30pm,complete,51500,Eintracht Frankfurt,Hamburger SV,Wolfgang Stark,3,3.00,0.00,1.82,1.29,3,2,5,3,2,1,"13,18,52","45,63",7,6,0,0,1,1,0,0,1,1,20,15,14,8,6,7,14,21,50,50,0.00,0.00,0.00,0.00,2.50,50,100,50,0,0,0,50,100,100,11.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Commerzbank-Arena (Frankfurt am Main)
1348252200,Sep 21 2012 - 6:30pm,complete,45033,Nürnberg,Eintracht Frankfurt,Felix Zwayer,4,1.00,3.00,1.59,1.18,1,2,3,1,0,1,"76","25,60",8,5,1,0,3,0,0,1,1,2,11,14,4,8,7,6,9,14,50,50,0.00,0.00,0.00,0.00,3.00,50,100,50,50,0,100,100,50,50,9.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Max-Morlock-Stadion (Nürnberg)
1348320600,Sep 22 2012 - 1:30pm,complete,61673,Schalke 04,Bayern München,Knut Kircher,4,3.00,3.00,1.94,2.76,0,2,2,0,0,0,"","55,58",2,3,2,0,0,0,0,2,0,0,18,16,10,10,8,6,15,18,50,50,0.00,0.00,0.00,0.00,3.50,50,100,100,50,0,0,100,100,100,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VELTINS-Arena (Gelsenkirchen)
1348320600,Sep 22 2012 - 1:30pm,complete,25552,Wolfsburg,Greuther Fürth,Markus Schmidt,4,0.00,3.00,1.00,1.00,1,1,2,2,1,1,"42","28",7,2,0,0,2,0,0,0,0,2,11,10,8,6,3,4,19,22,50,50,0.00,0.00,0.00,0.00,2.50,0,50,50,50,0,50,50,50,100,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VOLKSWAGEN ARENA (Wolfsburg)
1348320600,Sep 22 2012 - 1:30pm,complete,28463,Mainz 05,Augsburg,Michael Weiner,4,0.00,0.00,1.53,0.76,2,0,2,2,2,0,"10,25","",4,6,0,0,2,0,0,0,2,0,11,14,7,10,4,4,22,18,50,50,0.00,0.00,0.00,0.00,2.50,50,50,50,50,0,0,50,50,100,13.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OPEL ARENA (Mainz)
1348320600,Sep 22 2012 - 1:30pm,complete,57000,Hamburger SV,Borussia Dortmund,Günter Perl,4,0.00,1.00,1.53,1.94,3,2,5,1,1,0,"2,55,59","46,60",2,10,3,0,1,0,2,1,0,1,7,27,6,13,1,14,25,11,50,50,0.00,0.00,0.00,0.00,1.50,50,50,0,0,0,50,50,0,50,20.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Volksparkstadion (Hamburg)
1348320600,Sep 22 2012 - 1:30pm,complete,26862,Fortuna Düsseldorf,Freiburg,Bastian Dankert,4,1.00,0.00,1.24,1.35,0,0,0,0,0,0,"","",3,6,2,0,2,0,0,2,0,2,11,12,8,9,3,3,15,20,50,50,0.00,0.00,0.00,0.00,1.00,0,50,0,0,0,0,50,0,50,9.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Merkur Spiel-Arena (Düsseldorf)
1348407000,Sep 23 2012 - 1:30pm,complete,27640,Bayer Leverkusen,Borussia M'gladbach,Peter Gagelmann,4,3.00,1.00,2.29,1.06,1,1,2,2,1,1,"12","3",10,3,0,0,4,0,0,0,0,4,28,7,17,5,11,2,13,14,50,50,0.00,0.00,0.00,0.00,1.00,0,50,0,0,0,0,50,0,50,9.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BayArena (Leverkusen)
1348414200,Sep 23 2012 - 3:30pm,complete,40172,Werder Bremen,Stuttgart,Guido Winkmann,4,3.00,0.00,1.18,1.41,2,2,4,2,2,0,"23,34","50,81",6,7,4,1,1,1,2,3,1,1,12,12,10,9,2,3,23,17,50,50,0.00,0.00,0.00,0.00,4.50,50,100,50,50,50,50,50,100,100,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,wohninvest WESERSTADION (Bremen)
1348414200,Sep 23 2012 - 3:30pm,complete,23575,Hoffenheim,Hannover 96,Marco Fritz,4,0.00,3.00,1.12,0.76,3,1,4,2,1,1,"27,82,90'1","26",8,2,2,0,2,0,1,1,0,2,15,7,8,4,7,3,16,20,50,50,0.00,0.00,0.00,0.00,4.00,0,100,100,100,0,100,100,100,100,5.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PreZero Arena (Sinsheim)
1348596000,Sep 25 2012 - 6:00pm,complete,71000,Bayern München,Wolfsburg,Christian Dingert,5,3.00,2.00,2.59,1.53,3,0,3,1,1,0,"24,57,65","",10,2,1,0,1,0,0,1,1,0,26,5,17,4,9,1,16,18,50,50,0.00,0.00,0.00,0.00,3.00,50,50,50,50,25,50,50,50,75,12.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Arena (München)
1348596000,Sep 25 2012 - 6:00pm,complete,59116,Schalke 04,Mainz 05,Robert Hartmann,5,1.50,0.50,1.94,0.94,3,0,3,1,1,0,"21,81,89","",7,3,2,0,2,0,0,2,0,2,17,10,12,7,5,3,12,13,50,50,0.00,0.00,0.00,0.00,3.00,75,100,50,50,0,25,50,100,100,9.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,VELTINS-Arena (Gelsenkirchen)
1348596000,Sep 25 2012 - 6:00pm,complete,16573,Greuther Fürth,Fortuna Düsseldorf,Tobias Welz,5,0.00,2.00,0.24,0.53,0,2,2,2,0,2,"","26,34",4,2,2,0,2,0,0,2,2,0,13,13,7,6,6,7,22,16,50,50,0.00,0.00,0.00,0.00,1.75,0,75,25,0,0,0,25,75,75,5.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sportpark Ronhof Thomas Sommer (Fürth)
1348596000,Sep 25 2012 - 6:00pm,complete,51500,Eintracht Frankfurt,Borussia Dortmund,Florian Meyer,5,3.00,0.50,1.82,1.94,3,3,6,2,0,2,"49,51,73","24,28,54",5,4,2,0,1,0,0,2,0,1,11,8,7,6,4,2,14,16,50,50,0.00,0.00,0.00,0.00,3.75,100,100,75,50,50,50,100,75,75,17.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Commerzbank-Arena (Frankfurt am Main)
1348682400,Sep 26 2012 - 6:00pm,complete,46233,Borussia M'gladbach,Hamburger SV,Deniz Aytekin,5,1.50,0.00,1.71,1.29,2,2,4,3,1,2,"39,90'1","23,45",4,5,2,1,1,0,0,3,1,0,9,19,6,9,3,10,15,18,50,50,0.00,0.00,0.00,0.00,3.75,75,100,75,50,50,50,75,100,100,11.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stadion im BORUSSIA-PARK (Mönchengladbach)
1348682400,Sep 26 2012 - 6:00pm,complete,41720,Stuttgart,Hoffenheim,Peter Sippel,5,0.50,0.00,1.12,0.71,0,3,3,1,0,1,"","5,47,58",4,5,2,0,2,0,0,2,1,1,11,18,8,11,3,7,20,14,50,50,0.00,0.00,0.00,0.00,3.00,50,50,50,25,25,25,50,50,75,10.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Mercedes-Benz-Arena (Stuttgart)
1348682400,Sep 26 2012 - 6:00pm,complete,36200,Hannover 96,Nürnberg,Daniel Siebert,5,2.00,3.00,1.88,1.00,4,1,5,2,2,0,"21,29,52,64","73",5,6,3,0,3,0,3,0,0,3,8,7,7,2,1,5,16,22,50,50,0.00,0.00,0.00,0.00,3.75,75,75,75,75,50,50,75,75,100,10.50,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HDI-Arena (Hannover)
