timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1408732200,Aug 22 2014 - 6:30pm,complete,N/A,Bayern München,Wolfsburg,Felix Zwayer,1,0.00,0.00,2.53,1.53,2,1,3,1,1,0,"37,47","52",9,3,0,0,2,0,0,0,0,2,13,8,11,4,2,4,5,10,53,47,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.22,7.55,9.99,0.00,0.00,0.00,0.00,0.00,0.00,Allianz Arena (München)
1408800600,Aug 23 2014 - 1:30pm,complete,N/A,Hoffenheim,Augsburg,Tobias Stieler,1,0.00,0.00,1.76,1.06,2,0,2,2,2,0,"33,35","",7,3,2,0,3,0,1,1,1,2,8,12,3,3,5,9,19,15,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.14,3.62,3.61,0.00,0.00,0.00,0.00,0.00,0.00,PreZero Arena (Sinsheim)
1408800600,Aug 23 2014 - 1:30pm,complete,N/A,Hannover 96,Schalke 04,Peter Gagelmann,1,0.00,0.00,1.29,0.76,2,1,3,0,0,0,"67,70","47",2,4,2,0,1,0,0,2,0,1,2,9,0,4,2,5,12,14,44,56,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.17,3.51,2.38,0.00,0.00,0.00,0.00,0.00,0.00,HDI-Arena (Hannover)
1408800600,Aug 23 2014 - 1:30pm,complete,N/A,Hertha BSC,Werder Bremen,Thorsten Kinhöfer,1,0.00,0.00,1.29,0.88,2,2,4,1,1,0,"16,47","53,55",9,5,1,0,2,0,0,1,0,2,13,6,6,2,7,4,15,19,56,44,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.11,3.52,3.82,0.00,0.00,0.00,0.00,0.00,0.00,Olympiastadion Berlin (Berlin)
1408800600,Aug 23 2014 - 1:30pm,complete,N/A,Eintracht Frankfurt,Freiburg,Florian Meyer,1,0.00,0.00,1.88,0.76,1,0,1,1,1,0,"15","",6,5,1,0,3,0,0,1,1,2,9,10,5,8,4,2,14,21,46,54,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.11,3.52,3.82,0.00,0.00,0.00,0.00,0.00,0.00,Deutsche Bank Park (Frankfurt am Main)
1408800600,Aug 23 2014 - 1:30pm,complete,N/A,Köln,Hamburger SV,Wolfgang Stark,1,0.00,0.00,1.24,0.71,0,0,0,0,0,0,"","",3,6,2,0,2,0,0,2,0,2,9,17,5,7,4,10,23,16,44,56,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.23,3.56,3.44,0.00,0.00,0.00,0.00,0.00,0.00,RheinEnergieStadion (Köln)
1408811400,Aug 23 2014 - 4:30pm,complete,N/A,Borussia Dortmund,Bayer Leverkusen,Deniz Aytekin,1,0.00,0.00,1.76,1.47,0,2,2,1,0,1,"","1,90'5",8,4,1,0,2,0,0,1,1,1,8,11,5,3,3,8,13,28,58,42,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.61,4.34,5.98,0.00,0.00,0.00,0.00,0.00,0.00,Signal-Iduna-Park (Dortmund)
1408887000,Aug 24 2014 - 1:30pm,complete,N/A,Paderborn,Mainz 05,Peter Sippel,1,0.00,0.00,1.06,0.94,2,2,4,2,1,1,"37,87","33,90'4",4,3,2,0,2,0,1,1,1,1,8,10,6,3,2,7,20,14,47,53,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.07,3.47,2.46,0.00,0.00,0.00,0.00,0.00,0.00,Benteler-Arena (Paderborn)
1408894200,Aug 24 2014 - 3:30pm,complete,N/A,Borussia M'gladbach,Stuttgart,Christian Dingert,1,0.00,0.00,2.29,1.00,1,1,2,0,0,0,"90","51",6,3,2,0,1,0,1,1,0,1,16,6,6,4,10,2,8,15,53,47,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.05,3.64,3.88,0.00,0.00,0.00,0.00,0.00,0.00,Stadion im BORUSSIA-PARK (Mönchengladbach)
1409337000,Aug 29 2014 - 6:30pm,complete,N/A,Augsburg,Borussia Dortmund,Knut Kircher,2,0.00,0.00,1.82,0.94,2,3,5,2,0,2,"82,89","11,14,78",3,6,2,0,3,0,2,0,0,3,9,12,2,5,7,7,10,12,51,49,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,5.61,4.19,1.66,0.00,0.00,0.00,0.00,0.00,0.00,WWK Arena (Augsburg)
